"1024B","128B","12B"
122.36153,31.55323,32.31524
26.62318,38.84743,38.02205
34.73112,54.1488,46.08768
42.0611,57.73899,52.52343
48.64176,60.66957,60.52658
59.9898,66.92549,68.5883
63.1189,75.03449,75.64418
70.71941,81.9939,81.19145
76.73231,88.60347,89.33532
85.53166,95.83926,95.87429
91.72348,103.16056,103.09361
98.27013,110.1972,110.07855
106.61841,118.79524,117.3707
112.90107,22.78647,126.05418
120.75273,30.71998,33.38876
127.1816,36.30628,36.60783
32.1012,44.41206,45.77613
39.15394,50.91757,56.78242
48.25011,58.15915,59.43086
56.3702,65.38501,65.79814
61.90091,73.49888,72.71689
67.89173,79.83045,79.7822
76.17576,87.70308,87.64785
86.10532,94.13281,94.08227
89.55225,101.52699,102.23933
98.07874,108.71614,108.47445
104.13335,115.70802,120.06854
111.15736,123.01098,125.70578
118.36564,31.62763,129.94064
24.16591,35.61074,34.72831
31.29281,42.03658,42.52402
37.5257,54.21874,49.48696
44.85993,57.95716,56.59195
53.28041,65.44465,68.5515
63.18626,71.27726,71.23868
66.25811,79.5051,78.08956
74.26406,87.24892,85.14082
81.2431,93.41508,93.2371
88.28453,100.76221,99.89357
100.07304,111.42952,106.94183
102.88412,115.74263,118.01339
109.56531,121.39191,122.69616
119.92894,26.18991,128.39835
23.07679,35.48641,33.86997
135.04744,44.94768,40.54964
40.37096,47.87747,59.83218
44.74563,55.85421,54.69043
60.23014,62.0875,62.57067
57.54449,74.27223,69.3192
64.66976,77.37607,76.83084
72.50246,87.03344,88.59106
79.15043,91.02195,90.95304
90.20874,98.10995,99.47433
94.32514,106.06243,105.37288
100.82191,112.65613,112.49704
111.27907,121.13095,121.25392
120.11086,24.46334,126.95412
122.39828,31.73902,31.7265
130.11251,43.21939,40.12097
40.11644,47.71662,48.01961
41.56393,58.95106,53.3158
49.53706,60.60744,64.58449
55.76207,67.86734,68.6464
63.75412,81.33257,75.73171
73.99372,83.11062,82.33569
79.8477,90.77957,89.71547
84.90757,96.64449,97.07515
92.4983,107.71224,103.96104
99.72912,113.52563,112.52401
