1024B,128B,12B
88.2218,13.00636,7.7042
68.26,23.04,17.72156
70.61876,33.03204,27.72988
58.22516,13.03204,7.72904
68.24184,23.0408,47.73972
48.2542,33.07436,27.74788
58.26936,13.06516,7.75504
98.30092,23.06868,17.77636
48.28104,59.19488,27.78172
88.29336,13.10744,7.78084
85.19772,23.09952,17.7902
51.37,33.08656,27.79864
79.43948,39.22812,7.80684
68.35388,23.14172,17.824
60.75336,33.13408,27.83232
58.33184,13.12084,7.83288
68.33712,23.14268,17.84208
78.3508,33.17612,27.85068
58.35716,13.16696,7.85768
68.39284,23.16764,17.87876
48.37352,33.17912,57.88552
88.38456,13.20944,7.88472
77.7534,23.20148,47.89416
48.394,63.2032,27.90148
88.40844,13.2112,37.93928
75.30248,50.7558,17.92792
48.44428,33.23536,27.92812
62.88652,13.23512,7.93536
81.60104,53.2448,17.94824
50.25124,33.27804,27.95404
74.10852,13.26912,7.97428
68.4852,50.78116,17.9786
72.1,33.27912,27.97908
58.45988,43.31256,7.98728
68.4708,23.30348,17.9966
48.48308,33.30384,28.03368
58.49636,13.31308,8.021
98.53048,23.34572,18.0224
48.5054,33.338,28.0308
58.50464,13.33704,8.03904
98.52664,23.34556,18.04736
48.5248,33.36576,28.06892
88.53932,13.37116,8.07304
86.73516,23.37148,18.07324
55.36476,33.37984,28.0828
76.7316,13.39696,8.09092
68.55852,23.40552,18.09932
78.57116,33.40576,28.11656
58.5832,13.41328,8.12352
68.61772,23.43112,48.12644
48.59808,33.42156,28.13464
88.60928,13.43896,38.14284
80.52636,23.44724,18.15016
78.6242,33.48112,28.1714
65.50164,13.45472,8.17648
128.65824,23.47344,18.17688
63.18564,60.99348,28.1854
88.63976,13.51396,8.19692
128.66432,23.491,18.20172
63.21656,33.50792,28.22024
79.80216,43.51632,8.22748
68.70604,23.5488,18.22788
66.86472,33.52824,58.23756
,13.54088,8.2442
