1024B-ESPNOW,128B-ESPNOW,12B-ESPNOW,1024B-SPP,128B-SPP,12B-SPP,1024B-Bluedroid,128B-Bluedroid,12B-Bluedroid,1024B-TCP,128B-TCP,12B-TCP,1024B-Websockets,128B-Websockets,12B-Websockets,1024B-UDP,128B-UDP,12B-UDP,1024B-NimBLE,128B-NimBLE,12B-NimBLE
,,,16.53827,12.27136,12.17986,31.95095,26.84277,17.2993,9.85193,3.68712,4.28146,11.10816,14.71828,13.41085,12.84237,8.9799,14.52419,,18.46614,62.02408
,,,18.09357,11.12794,14.68989,30.86157,16.85354,22.26394,12.56155,5.58247,4.58891,9.36418,15.9444,15.9173,7.73761,16.15499,10.03991,,8.4782,22.02863
,,,18.91304,14.44209,12.95449,20.86944,21.85849,12.27083,10.83178,6.39806,4.7688,13.53798,14.75024,13.64784,10.56156,3.90195,9.34266,,58.49134,12.03458
,,,33.16875,13.50257,12.01604,25.86896,26.87129,17.32295,17.81353,5.76877,11.25498,11.66063,13.61137,13.65718,8.67321,8.36969,7.38963,,18.49744,32.05076
,,,16.54136,11.18702,14.56473,30.88294,16.87607,22.29163,9.61837,8.28692,5.7192,9.61535,14.95735,16.38279,7.71918,17.33798,3.01524,,8.51112,22.05677
,,,18.91316,14.56549,13.00488,20.88773,21.88889,12.28519,13.48565,5.81537,10.26915,11.75751,12.74166,17.73915,6.23597,8.85036,7.66256,,28.52148,12.0798
,,,16.54465,24.59701,12.18313,25.88494,26.89375,17.34671,9.48499,3.90141,7.2311,11.5452,13.49706,14.13371,11.51225,5.63195,6.36016,,18.53524,32.07901
,,,18.11652,10.86414,11.78725,30.90624,16.90453,22.3129,8.968,4.34685,10.46009,10.52309,14.46682,13.82029,7.06231,15.10244,9.23334,,8.54348,22.094
,,,18.94807,12.07636,15.4549,20.92112,21.90942,12.32656,13.76188,6.65706,5.89115,10.59303,12.7193,16.86046,8.5825,5.46542,8.83197,,28.55844,12.10413
,,,16.54863,11.0686,11.9798,25.91318,26.92222,17.37184,8.76457,7.59747,5.22307,11.01952,12.88319,13.67242,12.86939,11.02693,6.09434,,18.56568,32.62012
,,,29.37439,11.11125,15.83252,30.9212,16.92711,22.33743,26.28607,15.01096,6.18677,10.46201,16.89763,17.63747,5.73931,10.93709,7.79641,,8.58634,22.12208
,,,22.48408,14.54212,12.05101,20.92593,21.9399,12.33206,15.42311,4.62557,5.55782,13.29523,15.54562,13.33108,17.62081,22.77534,3.9556,,28.58962,12.13684
,,,20.74835,12.29456,12.07247,25.92921,26.94475,17.40156,16.29218,5.49894,8.98405,17.26742,15.77373,14.49809,12.67439,7.92559,7.18874,,18.60462,32.1443
,,,21.86601,11.09769,15.5373,30.93958,16.95546,22.36573,12.08936,3.87941,6.20791,10.63262,18.7194,14.04518,13.83112,4.8553,9.5183,,8.61165,22.15897
,,,18.93256,14.46127,12.94759,20.94402,21.9604,12.3598,16.29756,13.87359,6.62239,12.29948,14.24635,14.34372,10.11895,8.96466,7.75033,,28.62852,12.16995
,,,16.58393,13.56974,12.03263,29.8539,26.97522,17.4228,11.04769,6.07565,11.78148,12.43865,17.2776,15.05863,17.87643,3.98567,8.47875,,18.63568,32.18125
,,,37.93125,11.18612,14.68249,30.96971,16.97799,22.39296,14.5856,6.76008,8.25326,10.44297,17.78422,14.74568,12.72993,10.35901,3.29217,,8.65057,22.19258
,,,23.56533,14.59503,13.01785,20.97131,21.99083,12.38698,10.73481,4.01366,4.45266,12.59964,12.71233,13.68773,14.27444,10.47375,12.56785,,28.65885,12.20651
,,,22.78252,12.32315,12.2325,40.97199,26.99579,17.4525,10.3341,6.9089,5.71148,13.79574,16.05769,13.45676,8.11775,8.32679,5.47617,,18.67271,32.71443
,,,25.13646,26.10549,14.71345,30.9798,17.00651,22.41665,9.11666,9.60024,14.98361,13.60816,14.52427,17.82584,11.69691,5.70488,4.22591,,8.68478,22.2252
,,,18.92139,23.60568,13.02147,20.98726,22.01136,12.42822,19.91822,4.50487,10.65358,11.66221,13.01269,13.7224,5.91863,4.95635,8.30253,,28.69697,12.23132
,,,24.10053,13.38808,12.04726,25.98665,27.02423,17.47579,9.10344,4.64631,7.08821,9.31621,14.25093,13.67276,8.79405,10.43111,9.93938,,48.70525,32.25075
,,,18.1287,11.16138,14.70504,31.00088,17.02901,22.44834,13.92721,4.94298,4.21583,9.42391,15.96363,16.9837,13.46679,5.98282,5.59118,,8.71882,22.25225
,,,30.17938,14.57816,13.02732,21.01051,22.04182,12.43391,10.402,9.70808,13.18881,10.68426,14.43906,14.62296,11.98539,10.49191,9.11582,,28.7334,12.27234
,,,15.89623,12.32263,13.77292,26.00285,27.04669,17.49841,16.32589,7.42152,6.50674,11.52065,14.19402,13.74642,11.23656,10.80363,4.84408,,18.74291,32.27533
,,,21.83546,11.10609,15.72844,31.02414,17.05742,22.46757,9.63273,5.88694,5.26044,11.35357,12.86242,13.91532,6.54184,4.80477,7.34677,,8.74888,22.28943
,,,18.92914,14.55544,12.93306,21.0246,22.06241,12.47931,4.91504,6.00477,8.97002,10.92922,13.37072,15.67699,13.04831,5.75099,9.15348,,28.76503,12.29532
,,,16.59927,13.58017,12.01161,26.03427,27.07521,17.52661,8.97359,8.42542,6.20812,9.38369,17.07242,13.65976,7.35374,8.19971,10.36053,,48.77531,32.81676
,,,18.15258,11.2065,14.71668,31.0437,17.08003,22.4902,10.33144,4.82279,5.6748,11.05006,14.72299,15.38432,9.96437,4.39097,15.3731,,8.78797,22.31856
,,,66.06391,14.60395,13.03651,21.05861,22.09279,12.48489,13.34427,3.92709,8.75568,10.89002,13.37053,13.96615,17.20836,11.90978,11.4962,,28.79649,12.33259
,,,16.54339,12.33826,12.25185,26.05505,27.0977,17.55418,5.77447,4.09917,8.98691,10.61136,14.29807,23.82301,6.96214,12.80868,5.77756,,18.81099,32.3396
,,,18.14505,11.11483,14.72045,31.0624,17.10848,22.52251,10.82821,7.2283,4.75107,10.90891,16.56906,26.69076,8.89051,8.40737,7.26031,,8.81722,22.35472
,,,18.94501,27.0641,27.8348,21.07829,22.11329,12.53062,11.02876,8.12317,12.21689,9.41161,13.40281,14.90684,5.86137,4.73089,12.48601,,28.8383,12.36577
,,,20.81734,26.14358,11.83346,29.97891,27.1261,17.57357,15.70642,5.59722,9.82027,11.61626,14.56219,14.02568,11.52768,8.74116,15.48566,,18.84128,32.3768
,,,18.14445,9.85912,15.66157,31.09112,17.13094,22.54574,13.42325,7.98737,4.9611,10.31338,15.55964,13.40625,13.14773,9.16064,8.72399,,8.85605,22.38272
,,,18.96473,14.57077,16.36368,21.09892,37.14388,12.53575,11.95228,6.41381,5.49736,9.72498,17.41392,15.03572,13.49251,4.1939,14.56027,,58.86571,12.39767
,,,28.2634,12.30006,12.15273,26.09928,27.14867,17.53678,16.38805,8.48586,7.6872,10.97184,14.82472,15.08632,16.59873,9.0991,9.19409,,18.87932,32.91009
,,,18.13475,11.1296,14.72169,31.09766,17.1594,22.5495,10.59741,4.62991,11.36005,8.93538,13.569,15.10162,7.9349,9.72693,9.39204,,8.89149,22.41982
,,,24.8789,14.48426,14.66646,21.10515,22.16431,12.57238,6.70332,5.96668,4.32287,11.71321,20.02821,13.66448,6.29744,4.35876,9.98574,,28.9034,12.42558
,,,16.56375,16.10823,12.09566,26.11178,27.17712,17.56306,9.16535,6.09663,5.2226,9.93481,13.03521,18.41468,11.20222,3.72081,3.49826,,18.90962,32.44192
,,,21.83937,11.16553,14.72151,31.11735,17.18195,22.59513,9.66122,5.91277,6.76887,9.36642,12.94749,13.47341,6.35514,3.49732,8.27879,,38.92566,22.44793
,,,18.95658,14.59162,13.04903,21.12478,22.19481,12.58667,12.94797,6.13505,10.05194,10.63496,13.56622,13.45893,7.98399,9.96113,7.87188,,28.93473,12.46689
,,,72.83248,12.31055,12.23227,26.14712,27.19961,17.60875,9.28908,4.97594,11.1821,10.5279,12.99995,18.73593,11.41407,6.51358,10.25578,,18.94838,32.47011
,,,18.14108,11.12916,15.5844,31.14093,17.2104,22.5984,10.84492,4.47797,6.48294,13.32806,15.49687,16.51027,12.71817,11.13494,8.0745,,8.95552,22.48504
,,,18.94842,14.58719,15.86269,21.14439,22.21527,12.62823,9.66741,8.5292,6.57653,9.7125,14.5877,13.5232,13.05777,4.28923,3.92282,,28.97168,12.49099
,,,16.58164,15.85574,23.47889,26.14821,27.23008,17.61403,9.57477,7.11539,6.474,9.13385,15.11,15.72546,10.70808,4.30868,7.37326,,18.97776,62.51644
,,,18.12556,24.87909,12.87624,31.16162,17.23293,22.64205,16.39092,7.76476,6.00066,13.85767,15.10278,20.58965,13.17493,3.91214,4.56071,,8.9975,22.51296
,,,18.99843,10.88129,12.04077,21.16405,22.24573,12.63759,8.86951,6.308,6.69905,10.67135,12.63428,14.06793,8.21844,8.39089,9.0229,,59.00306,12.52806
,,,16.57714,15.57716,15.8687,26.1863,27.24864,17.65567,12.938,11.70013,14.02619,13.61922,14.92908,13.87619,8.54949,5.7207,4.08394,,19.0168,32.53521
,,,19.39003,10.99649,11.81872,31.18125,17.26142,22.65129,12.78767,5.7416,4.49601,10.24571,13.49123,16.69745,15.39725,10.92293,10.40643,,9.02368,22.54916
,,,18.95615,14.59095,12.91803,32.1093,22.26626,12.67891,9.89025,8.62961,7.24683,9.03434,15.78395,15.03863,10.50472,5.75059,7.97186,,29.04183,12.56416
,,,16.63716,13.52989,12.04236,26.19653,27.2791,17.66491,8.9641,6.53285,4.47851,13.15453,14.0204,17.48446,13.96789,8.83049,2.98291,,19.04787,32.57224
,,,18.1188,16.24584,14.73665,31.20092,17.28384,22.69278,11.17966,9.58767,7.7539,11.34637,15.51359,25.46203,9.27287,5.45302,6.40831,,9.06179,22.57836
,,,18.97206,10.89158,13.05965,21.21581,22.29672,12.68859,16.41033,15.65782,7.60101,11.25439,14.78902,24.92734,11.80005,3.93859,5.44901,,29.07009,12.59238
,,,16.61024,15.57899,12.2555,26.21223,27.30161,17.70654,9.64838,5.96374,10.6902,10.70616,14.30029,16.42469,11.54382,15.23518,7.91238,,19.08922,33.10481
,,,33.50417,11.00563,14.74534,31.21462,17.94636,22.70221,6.30447,5.13525,4.88611,16.15716,17.86607,18.12806,6.12477,7.45841,8.19333,,39.09813,22.61141
,,,18.90252,14.59677,15.83886,21.2363,22.31925,12.73221,17.74139,5.72075,5.90881,9.42386,20.11714,18.23273,15.80867,9.5453,12.35035,,29.10909,42.62266
,,,16.57176,13.54178,11.87776,26.23182,27.33011,17.71983,14.30899,3.88045,8.58427,13.97769,13.19468,13.83587,12.65845,7.08351,14.20605,,19.11612,32.63657
,,,18.12829,10.90575,20.3597,31.23416,17.33488,22.7437,13.14093,5.1186,14.56605,10.56103,14.46654,14.12494,6.58857,8.22908,7.80595,,9.13085,53.14993
,,,18.97686,24.60496,11.84106,21.24166,22.34774,12.73945,16.42931,3.93794,4.96118,10.48458,15.00867,14.07202,7.70542,3.63216,7.94725,,29.13826,12.65849
,,,16.62724,12.31908,12.1492,26.25047,27.35255,17.75765,7.07468,12.28676,7.45854,11.87955,14.83041,15.82101,12.90329,11.05601,8.69129,,19.15826,32.66576
,,,18.16992,11.15582,16.84917,31.25386,17.36329,22.7612,12.85971,4.0215,5.22489,14.18659,14.60531,17.42095,13.47281,13.1846,9.69237,,9.16106,22.68483
,,,30.4554,14.60203,12.98208,21.26121,22.36828,12.76477,14.48576,6.36988,5.80412,13.17315,13.84902,19.22227,11.56878,10.15039,9.642,,29.18162,12.68644
,,,18.27663,13.55346,12.09774,26.2835,27.38102,17.76671,9.09558,5.24162,4.62874,11.1209,13.3966,16.33575,13.27353,9.35525,3.30445,,19.18431,32.70678
,,,18.16058,11.26098,14.75264,31.2785,17.38584,22.79879,6.8264,4.0707,7.13384,9.78412,16.64117,15.1204,6.77029,8.56152,9.47051,,9.19924,22.70985
,,,18.98058,19.65718,13.07823,21.28104,22.39867,12.78841,9.84703,9.58183,7.54979,13.16424,17.77558,14.54572,6.32116,7.46259,5.33677,,29.21244,12.72361
,,,16.63439,12.36665,12.27553,26.28475,27.40357,17.81244,11.08724,7.96243,8.89152,9.4334,13.50328,13.66669,13.07646,3.7663,7.84198,,19.22228,32.73196
,,,18.13309,11.14794,14.82406,31.29819,17.41636,22.80806,8.98169,6.00209,6.42634,11.43016,12.67976,15.0545,8.00213,4.37509,10.2532,,9.22932,22.74584
,,,18.98841,14.60902,13.05249,21.29861,22.41918,12.83004,9.6912,5.9699,6.66386,12.88833,14.01093,17.99754,8.10636,5.36256,10.65085,,29.24979,12.75675
,,,28.98145,13.578,18.41876,26.3228,27.43203,17.8178,8.90788,4.31334,5.22275,9.60388,16.47332,15.4655,11.13924,8.49248,5.66511,,19.25261,32.76784
,,,18.13247,11.25309,11.82962,31.31772,17.4368,22.84548,16.46032,15.95922,6.40956,10.96629,14.63304,16.2625,6.90051,6.764,11.98674,,9.27228,52.77613
,,,18.98437,24.39892,16.64955,21.33262,22.44965,12.8413,9.48489,4.61633,11.54501,11.80578,14.91652,16.04841,12.27155,8.56689,4.79284,,29.27656,12.78872
,,,16.6375,25.04898,12.1213,26.32902,27.45455,17.85938,16.47005,8.4803,6.8681,9.77346,16.05911,19.69811,6.41081,13.93717,2.97679,,19.29153,62.80631
,,,18.11797,10.74817,14.75999,31.33548,17.46528,22.85298,9.62411,4.01596,6.60733,10.74559,13.08664,21.90535,11.55172,7.99715,3.61355,,39.29881,22.81099
,,,19.04673,15.61174,19.19522,21.35231,22.47019,12.88021,16.47328,12.88285,7.16322,9.744,13.00545,13.69374,7.77633,8.92853,9.98493,,29.31574,12.81805
,,,16.64165,11.02819,11.98459,26.34862,27.48304,17.86865,12.26584,4.21007,7.88096,10.0147,16.73199,16.42434,8.00817,8.83598,8.49304,,19.32157,32.8331
,,,18.14962,11.17259,15.71559,31.35105,17.48782,22.89467,9.83664,6.11966,4.88336,13.13984,13.20988,14.08189,13.32761,8.60877,3.11328,,9.33668,22.83907
,,,19.02522,14.62043,12.09233,25.25962,22.50063,12.89025,4.4086,4.50595,6.84419,11.26719,19.16967,21.60303,10.06443,6.00098,5.12007,,29.34492,12.86194
,,,16.62072,22.21024,12.16232,26.3716,27.5055,17.91428,17.8406,5.49542,6.96306,10.97979,14.70163,17.1347,8.27748,9.30122,4.11062,,19.35976,32.86219
,,,18.149,10.99519,15.61863,37.60818,17.51628,22.90398,5.74228,5.98891,6.75515,9.38427,13.95885,15.57885,12.87017,5.30968,12.8076,,9.37276,22.87611
,,,24.88102,15.60443,12.9853,21.39189,22.52116,12.93181,13.67707,6.27003,5.20681,9.85808,16.21009,16.01261,6.49628,8.93463,18.96198,,29.38285,42.88348
,,,16.60547,11.04339,12.12889,26.41104,27.53402,17.92149,6.30387,4.42488,4.94033,10.43664,13.16855,17.24054,10.71364,8.86097,8.03803,,19.38985,33.40255
,,,29.39303,11.18161,21.85176,31.40209,17.53879,22.94537,16.49484,6.9821,4.53962,10.62717,15.52215,15.34837,9.99785,5.84761,5.97645,,39.406,22.90537
,,,19.05324,14.63191,13.06644,21.39862,22.55162,12.94121,10.04988,6.05769,4.63335,11.37986,13.03412,14.34347,15.88824,12.79084,5.26181,,29.42024,12.91912
,,,16.64744,12.36206,22.29464,41.41565,27.55655,17.96214,11.30263,4.49543,4.82619,13.51674,17.71083,13.2319,8.1654,11.86301,10.4751,,19.42979,32.9263
,,,18.13857,26.05925,11.88002,31.41114,17.56724,7.95087,16.86367,6.55886,4.6991,9.78542,13.16543,14.18928,9.25116,5.94394,16.55089,,9.43703,22.94027
,,,19.03154,10.88136,15.74624,21.4145,22.57215,12.97883,9.92213,4.14104,4.53388,9.63796,15.2201,13.75744,17.43679,3.92184,8.12546,,29.46813,12.95236
,,,16.65356,15.61166,12.09683,26.44071,27.5849,17.98046,16.50953,10.86952,4.53708,12.1489,13.75837,18.98196,8.51736,9.20812,8.88093,,49.4767,32.96348
,,,18.16122,11.19145,15.61305,31.43167,17.58975,7.99045,16.51672,5.54582,11.52509,11.47059,13.1633,19.19402,13.1773,8.43428,8.52701,,9.49138,22.96956
,,,30.2546,14.67502,13.06177,21.44764,22.60258,12.98408,10.45442,8.17831,9.33816,12.02796,15.28571,13.81535,11.9505,8.88008,9.66738,,59.49826,12.98336
,,,15.98551,12.36987,12.30675,26.45642,27.60749,18.02184,16.51922,8.00745,10.01395,9.79219,14.55092,13.62661,6.23639,3.59724,8.74529,,19.51213,33.49672
,,,18.18683,10.8599,15.73138,31.45138,17.61827,8.00565,13.57465,4.4102,6.4245,9.54826,14.8791,15.6249,9.59735,13.4631,3.37703,,9.51911,23.00656
,,,19.04997,14.64838,13.05852,21.46715,22.6231,13.03161,14.58077,6.64301,6.57094,9.38523,13.17765,17.59101,7.01572,4.88024,6.20726,,29.53503,13.01255
,,,16.63684,13.61952,12.117,26.46655,27.63593,18.02744,9.564,5.94242,9.13025,11.50841,13.38855,15.68823,15.11078,5.59231,3.48164,,19.5363,33.0276
,,,18.16904,11.28247,14.77126,31.47002,17.64082,8.03832,6.71557,5.58099,4.87716,9.88747,16.281,18.8624,7.15266,12.67422,3.65529,,39.5478,53.54113
,,,32.44019,14.68673,26.70912,21.48588,22.65357,13.03506,16.5344,5.67416,9.29256,9.95385,13.405,15.18976,7.18526,8.58418,7.84922,,59.56399,13.04948
,,,16.63702,12.36366,12.16834,26.48622,27.65849,18.07108,10.28484,6.78235,7.04352,10.50218,14.63053,15.51016,11.66502,15.35779,5.94382,,19.56689,33.05694
,,,18.14085,11.19687,14.78308,35.38829,17.67117,8.06062,11.0629,5.18377,4.70528,11.50616,13.23358,14.87842,10.04545,3.84183,9.25628,,9.57881,23.07063
,,,19.06348,25.88287,13.08808,21.50678,22.6741,13.08069,14.31171,4.65207,11.72331,12.58888,16.43287,14.62588,10.93275,12.84984,11.24529,,29.60034,13.07785
,,,16.64641,13.62449,12.13821,26.51449,27.68701,18.07827,15.77444,4.66692,4.97363,9.97867,13.49702,15.04454,8.55571,3.76565,5.07901,,19.60124,33.10184
,,,21.90306,11.27601,15.63272,30.22444,17.69171,8.09227,11.45256,4.11306,8.2059,10.94017,14.99578,17.55884,15.06178,5.60158,7.85211,,39.61342,23.09976
,,,24.93606,14.69947,13.07915,21.52131,22.70455,13.08599,12.14786,8.82497,5.04095,11.33,15.36474,15.68696,8.25696,8.12021,12.61171,,29.62157,13.1137
,,,18.62436,12.41792,12.20109,41.53867,27.70941,18.11894,10.10407,6.74606,11.84654,13.40381,14.753,14.00507,13.71556,3.88477,15.10765,,19.6354,63.12319
,,,18.14839,11.19172,14.83093,30.24536,17.72018,8.10358,4.81224,7.82887,6.59974,12.32117,13.62847,13.53816,17.19583,10.98529,12.47243,,9.64239,23.13593
,,,19.0728,22.25504,13.09174,21.53437,22.72513,13.13562,14.76343,11.90698,10.53934,10.86681,14.12966,18.56528,15.26261,10.84147,8.25005,,29.6674,13.14691
,,,16.64831,13.66581,12.13059,26.56462,27.73983,18.12924,10.24293,4.23648,7.41075,13.56442,15.35595,14.57149,15.95235,4.00415,8.29961,,19.6665,33.15795
,,,18.1619,11.26774,14.8146,30.26724,17.74268,8.14324,9.71505,4.6752,4.75648,10.04179,17.52063,14.45824,13.46226,4.8415,8.89322,,9.68557,23.16512
,,,22.57895,14.70095,13.02655,21.5589,22.75562,13.13686,5.20958,9.57738,5.11274,15.38905,12.91959,13.47059,6.40948,8.55588,8.00771,,29.68975,13.17895
,,,34.53431,12.36445,13.47825,26.58531,27.7604,18.17468,10.02682,7.77889,6.94738,10.27975,18.78452,13.83691,9.69048,8.89524,3.61744,,19.70402,33.69128
,,,18.14867,11.2032,15.67058,30.28809,17.77116,8.15846,12.1634,4.95252,4.85329,9.58819,15.14328,16.40771,11.44119,10.97618,3.5002,,9.71153,53.2023
,,,19.07146,14.65694,13.01446,21.58812,22.77606,13.18177,9.91339,4.25154,9.2692,10.56597,14.1591,14.35708,9.07948,6.16745,12.32293,,29.72916,13.21332
,,,16.6723,26.33318,12.08013,41.58585,27.78886,18.18023,7.44787,5.60283,6.68673,9.79824,14.12557,14.59512,9.72544,9.79687,8.33525,,19.7349,33.22318
,,,18.16011,12.74475,14.8029,30.31155,17.7937,8.19116,10.71745,7.51847,9.81377,10.76907,12.88376,14.74956,9.0519,8.63376,8.51899,,9.74961,23.23016
,,,19.03954,10.97332,13.11247,21.5979,22.8065,13.18778,17.83711,4.37183,6.66555,13.87676,16.54087,14.38706,12.07591,9.12622,8.89195,,29.75776,13.24894
,,,16.6925,15.85782,12.08768,26.61675,27.81137,18.22385,10.25673,4.14577,7.10763,10.04362,14.51717,16.43418,14.23683,9.80267,10.5967,,19.77198,33.25776
,,,40.35223,10.95605,14.82264,30.32921,17.8221,8.2094,14.3753,5.59392,8.37637,11.08883,17.44143,21.15078,8.70871,6.64615,3.71887,,39.78512,23.27154
,,,22.70275,15.65793,13.11185,21.63312,22.82901,13.23336,16.59431,6.64546,5.76111,10.80433,19.1191,23.86043,13.54804,9.97069,7.25922,,29.79603,13.27316
,,,20.89205,10.68407,12.13239,26.63729,27.83989,18.23111,12.20218,6.53179,7.55414,11.86165,14.68401,16.39175,8.18837,6.61533,12.70753,,19.80293,33.79338
,,,25.13142,11.2149,14.71454,31.64283,17.84466,8.24505,14.35183,4.8833,7.94748,10.56542,16.50831,13.96509,9.95821,6.24396,6.46619,,9.8178,23.29634
,,,18.97528,14.69332,13.05901,21.63738,37.85755,13.24271,13.80125,6.41264,6.08153,15.95539,15.65693,16.83882,11.22307,4.25961,4.38697,,29.82611,13.31031
,,,17.7832,12.41488,12.23603,30.54352,27.86243,18.27635,7.56426,4.56406,5.01415,9.42881,19.92366,13.52683,7.60237,5.9806,7.74087,,19.84615,33.3176
,,,48.41616,11.22865,16.80849,30.3613,17.87311,8.25637,9.42996,10.51091,5.77385,9.82903,19.24794,14.63747,8.25937,8.68734,10.57158,,9.84815,23.33126
,,,22.58952,14.69013,13.09505,21.66489,22.87802,13.28432,13.02065,6.88022,7.52495,10.04736,15.11348,15.91009,14.14369,7.38973,3.59213,,29.86451,13.34372
,,,20.86974,13.65254,12.09875,26.67501,42.89299,18.28601,11.51415,10.0205,15.77128,11.15739,18.62998,18.31353,12.1913,4.19081,7.6275,,19.87169,33.35445
,,,18.20591,17.47581,14.81094,30.38726,17.89559,8.296,13.30651,6.81387,7.51512,9.42281,13.51672,14.93914,11.22405,13.59829,8.77839,,9.88838,23.3606
,,,19.06006,10.98356,13.09936,21.68173,22.90845,13.28976,12.03537,8.99226,9.35552,11.34205,13.93949,16.20886,10.29768,9.13853,4.89688,,29.90573,43.37563
,,,16.72103,15.6504,12.24223,26.69472,27.91335,18.32747,13.58227,6.45748,6.7707,12.54988,13.44107,15.49391,16.01294,3.97717,6.08624,,19.91618,33.88808
,,,18.16184,11.09911,14.42053,30.40972,17.92409,8.31122,12.34675,5.18046,8.9223,11.02199,13.92541,15.59819,10.77979,10.89889,8.84308,,9.92131,23.39764
,,,21.97695,14.70124,13.11301,21.7063,22.929,13.33487,9.73997,5.22967,6.36163,9.77007,13.96355,19.69684,11.80035,12.74898,8.2811,,59.93536,13.40361
,,,16.67921,13.63817,12.15543,26.71555,27.9418,18.33294,9.96451,7.58964,5.92587,10.09364,13.33121,14.82707,11.73819,15.98388,10.15952,,19.94028,33.41854
,,,18.16908,11.30245,14.82661,30.43054,17.94669,8.34388,10.59341,7.71015,6.68887,9.84783,14.04647,14.0751,7.52685,10.67629,12.41274,,9.96368,23.42575
,,,19.05976,14.74334,13.12177,21.73534,22.95947,13.34456,9.64573,4.20009,9.2701,12.34485,13.15517,15.12957,6.58129,11.65881,3.56124,,29.96472,43.446
,,,16.71373,12.39911,12.27755,26.73957,27.96429,18.36463,5.09575,6.14211,4.5047,9.21082,14.5596,15.90811,8.99273,8.73295,8.1968,,19.98021,33.44792
,,,32.18541,11.23089,14.8697,30.45114,17.97503,8.36225,9.40078,4.68317,6.54169,11.39982,17.67145,15.16444,12.89341,4.06906,8.89267,,9.98768,23.46168
,,,40.58655,14.69683,21.4327,21.74163,22.97994,13.38208,10.9571,5.65193,5.01177,14.06445,14.96362,14.47449,7.87887,9.81615,10.24736,,30.0051,13.46879
,,,18.3752,13.67144,12.05752,26.86835,27.99283,18.37583,11.95174,6.57663,8.13151,10.11645,15.42976,17.12132,7.84135,9.67308,10.72556,,20.0105,33.4839
,,,18.18045,11.31818,12.98677,30.47348,17.99762,8.39782,13.12357,5.28256,6.98258,12.60624,14.37397,19.75595,12.24438,12.88768,8.81817,,10.02565,23.49497
,,,19.07158,29.74866,12.15225,21.77301,23.01046,13.39155,4.88367,8.00399,7.47092,10.19971,14.33041,13.74146,8.24966,10.42361,8.20359,,30.03353,13.50484
,,,16.69155,9.33305,12.21924,37.78688,28.01531,18.41256,13.14205,7.52564,12.09812,10.97685,13.60229,14.9325,6.72522,11.10209,8.20734,,20.04892,33.51313
,,,18.19406,11.11866,14.85923,31.79019,18.0261,8.40514,11.16472,6.77457,4.83535,10.73309,13.28084,16.18272,18.84311,6.72491,3.57428,,10.06088,23.52696
,,,19.07947,14.7167,12.59106,21.7793,23.03092,13.43718,13.74265,6.36955,5.03984,14.27684,14.01588,14.03122,8.27566,4.10049,10.78927,,30.07282,13.53305
,,,16.69509,13.6809,12.15567,26.89593,28.04372,18.42692,12.08454,4.86197,9.13425,18.13576,18.22297,13.81782,10.8763,8.93111,12.04227,,20.08011,33.55296
,,,18.14875,11.3335,14.84978,30.50718,33.04866,8.44884,16.66993,5.63439,7.99508,10.35927,13.49333,13.51103,13.31487,4.7522,13.27348,,10.09418,23.55619
,,,19.05863,14.7574,13.14061,21.80739,23.06139,13.44242,11.24811,9.05754,7.26161,10.25684,16.67249,14.14155,17.47217,13.91422,4.36018,,30.10391,13.56992
,,,16.74344,12.41086,12.3586,26.91114,28.06629,18.4682,20.40466,6.41038,7.64957,21.54256,14.2329,16.67139,7.07725,10.93484,13.16655,,20.11793,33.5773
,,,18.16028,11.14867,14.87778,30.5174,18.07708,8.46,24.18365,6.55729,7.46186,11.18927,13.28345,13.80692,10.59828,6.36557,4.84738,,10.1263,23.59097
,,,19.00524,14.71066,13.12276,21.82047,23.08193,13.48365,14.2919,6.52902,8.45636,11.79221,14.63573,15.00828,7.49173,9.14678,5.95961,,30.14115,13.60313
,,,42.06134,13.67993,11.89161,32.94509,28.09484,18.47769,12.10883,6.80571,15.35103,12.75602,15.17192,13.7891,7.06313,3.96714,10.14381,,20.14849,33.61429
,,,18.17222,11.33402,14.84223,30.55425,18.09954,8.49666,10.15819,8.85517,4.98501,12.65874,13.33471,18.73838,8.38231,17.29704,9.06401,,10.16928,23.62043
,,,19.07388,14.76584,13.13757,21.84683,23.11238,13.49341,10.92454,11.67998,7.07773,10.73583,19.42096,13.5588,15.14765,9.0359,12.94554,,30.17285,13.63402
,,,16.70801,26.39023,12.36938,26.9544,28.11723,18.5174,10.96248,4.49301,5.44306,10.71799,13.08925,16.60586,7.4579,10.44449,6.18585,,20.18723,34.1477
,,,18.18547,10.97326,14.87729,42.78659,18.12797,8.51096,9.4817,5.67384,5.01042,10.30135,14.80802,14.25582,11.34878,8.72547,9.1818,,10.19456,23.65731
,,,19.09899,15.68192,13.15815,21.87427,23.13296,13.53482,10.15504,4.60439,13.89721,9.89752,13.11929,13.75601,7.99107,4.14326,5.04385,,30.20965,13.66331
,,,16.7131,11.13643,12.20335,26.98006,28.14566,18.52861,12.1295,6.7296,5.45373,11.67379,14.90994,17.52256,15.18654,5.43265,5.46479,,20.21751,33.67841
,,,18.18837,11.16655,15.69444,30.59728,18.15055,8.55061,6.01733,12.48502,7.12289,9.39193,13.27578,13.70618,6.6984,13.55072,8.71103,,10.23177,23.68164
