1024B,128B,12B
19.03186,14.83877,13.21887
16.7248,12.53322,12.34212
33.04,11.23643,14.96799
21.42344,14.7993,13.23071
28.41072,13.73747,12.27415
18.20891,11.40403,12.02387
19.04084,46.08241,17.31085
16.75525,12.52789,12.34249
18.22548,11.23207,14.94029
19.03839,14.81089,13.23829
16.73179,13.75677,12.27407
19.57191,11.41249,22.11387
19.06282,14.85425,13.21316
16.74295,15.05175,12.34505
18.22268,11.10119,14.95588
19.05712,15.90055,13.23583
16.74389,11.2141,12.29697
32.71029,11.36051,25.93591
20.24667,14.82356,13.21161
16.74141,26.36577,12.36903
18.21746,11.05964,15.00111
19.05955,15.80802,13.25961
16.75882,11.24105,12.29919
18.23937,11.36821,14.94726
30.5152,14.82962,25.93036
18.44221,12.56246,12.35431
18.22655,16.2716,14.95993
19.06255,11.07762,13.67127
32.2837,15.7692,12.31673
18.17787,11.27621,14.97188
20.72942,14.86125,23.11444
16.76199,12.55869,12.3402
18.2507,17.31199,14.97155
19.0711,11.08484,13.27702
16.77411,15.78383,12.25614
18.24382,11.29781,14.96732
19.07497,14.86792,13.26476
16.74843,12.56818,12.09649
18.2371,11.31741,14.99114
19.06866,17.34287,13.27628
16.75958,13.7943,12.26435
18.49453,11.43239,14.97491
19.07649,14.88496,13.28744
27.41671,12.56523,18.6947
18.21321,11.28168,12.18245
19.09161,14.5887,15.97287
16.78799,13.79992,12.31088
18.24578,11.45946,14.89391
19.08576,14.90428,13.29222
16.75982,12.58628,12.38533
18.27296,11.30308,15.0265
30.34463,14.8746,13.25343
16.0569,23.79463,12.32008
18.20482,11.42573,15.00308
19.08961,14.8701,13.28495
16.7906,12.57359,12.40975
40.4612,11.30682,15.00657
18.99963,14.8743,13.69604
16.77782,26.52958,12.3404
18.30753,18.05963,15.01063
19.14358,11.22113,13.28641
16.90994,15.88091,12.40153
18.29531,11.26599,15.03769
19.17146,14.88154,13.28403
18.7036,13.8102,12.33201
18.28605,24.3114,15.02232
19.19206,11.23578,13.29152
30.36054,15.86174,12.4316
18.26868,11.30297,15.03003
23.22634,,21.95991
