CLIENT WRITE,SERVER NOTIFY
16.9994,44.82882
17.00031,44.83443
17.00403,44.83913
17.02661,44.84492
17.03165,44.89933
17.04336,44.85734
17.03611,44.86214
67.04929,44.86789
17.06059,44.87358
17.07247,44.87933
17.08252,44.93369
17.08486,44.89179
17.10403,44.89666
17.10954,94.90371
17.1066,44.90816
17.15031,44.9147
17.13115,44.9681
17.15185,44.92724
17.15057,44.93193
67.15566,44.93772
67.18224,44.94337
67.18866,44.95008
67.18828,45.00368
67.20099,44.96156
17.20344,44.96643
17.20433,44.97314
17.24226,94.9794
17.24712,44.98464
17.25485,45.03793
17.26027,44.99609
17.27047,45.00171
17.27283,45.00747
67.29133,45.01235
16.90087,45.01788
67.30509,45.07248
67.1977,45.03144
17.31084,45.03633
17.31985,45.04203
17.35063,45.04676
17.34348,45.05436
17.35106,45.10801
17.35583,45.06588
17.37289,45.07073
17.27109,45.07628
17.27777,45.08311
67.40152,45.08887
17.41795,45.14223
17.42581,45.10033
17.43772,45.11036
17.44141,95.11419
17.44912,45.11752
17.44986,45.12325
67.46836,45.17787
17.48117,45.13568
67.47982,45.14056
67.5099,45.14615
17.49894,45.15097
17.50087,45.15758
17.51782,95.21264
17.51015,45.17026
17.52833,45.17487
17.5569,45.1817
67.54502,45.19093
17.55776,45.19225
67.57493,45.24657
17.58772,45.20456
17.58596,45.21041
67.61503,45.21611
17.6143,45.22096
17.6142,95.30136
17.63227,45.23877
17.62566,45.24004
17.64794,45.2448
17.66949,45.2504
17.64912,45.26061
17.66293,45.31155
17.68786,45.26867
17.68112,45.27436
17.69045,45.27923
67.71565,45.28604
17.72365,45.29071
17.60101,45.34497
17.72987,45.30226
17.7321,45.30784
17.74126,45.31906
17.76053,45.32032
17.76284,45.32511
17.77196,95.38086
17.79443,95.33808
17.78782,95.34567
17.79777,45.34897
17.82655,45.35471
17.8063,45.35961
17.83398,45.4149
17.83523,45.37311
67.36483,45.37868
67.8644,45.38349
17.73829,45.39007
17.37784,45.39495
17.38349,45.45021
17.38936,45.40728
17.39595,45.41419
17.41782,45.41901
17.41644,45.42462
17.42308,45.42938
17.42175,45.48367
17.4337,45.44192
17.44103,45.44747
17.45321,45.45221
17.44855,45.45902
17.44744,45.46903
17.45306,45.51915
17.46591,45.47631
17.4636,45.48192
67.48259,45.48774
17.3744,95.49466
67.48307,45.49927
17.50022,45.55356
17.49655,45.51083
17.49882,45.51841
17.52488,45.52757
17.51426,45.52892
17.51891,45.53352
17.52562,45.58806
17.42037,45.54726
17.46495,45.55277
67.56043,45.55757
17.56555,45.56319
17.55955,45.56901
17.56422,45.62332
17.5696,45.58039
17.57529,45.58618
17.59007,45.59101
17.59173,45.5988
17.58857,95.67744
17.60321,45.61002
17.60428,45.61915
17.60666,45.6216
67.62582,45.62732
67.62838,45.63296
67.63752,45.68651
67.63888,45.64545
17.65223,45.65041
17.64206,45.65697
17.66395,95.6633
17.66274,45.66741
17.67432,45.72187
17.70247,45.67994
17.7036,45.68566
17.72179,45.69151
17.72503,45.69726
17.72236,45.70286
67.72499,45.75643
17.63012,45.71431
17.62426,45.71932
17.63051,45.7258
17.76843,45.73067
17.75777,45.73622
17.77201,45.79505
17.77793,45.7497
17.79759,45.75462
17.79896,45.76022
17.81699,45.76507
67.80765,45.77164
67.82783,45.82617
17.71709,45.78419
17.72883,45.78899
17.73501,45.79459
67.87423,45.80582
17.86661,45.80725
17.8793,45.86062
17.88552,45.81851
17.88882,45.82769
17.90404,45.83102
17.91804,95.83717
17.91469,45.84151
17.91859,45.89498
17.94032,45.85395
17.94257,45.85871
17.9537,45.86447
17.85584,45.86913
67.96861,45.87497
17.99146,45.92937
17.98186,45.88824
17.99811,45.8931
18.00835,45.89884
18.02849,45.90469
18.03099,45.91026
18.0332,45.96478
18.0366,45.92273
18.0476,95.92893
18.05885,45.93419
68.09288,45.93914
68.09122,45.94581
68.10121,46.0035
68.10365,45.95811
17.98423,45.96286
68.11402,45.96867
68.13621,45.97458
68.13548,45.98102
18.16081,46.03463
18.14586,45.99256
18.1681,95.99874
18.17247,46.00293
18.18767,46.00883
18.18583,46.01441
18.20623,46.0679
18.206,46.02617
18.21968,46.03287
18.23201,46.03843
18.24611,46.04318
18.12975,46.0489
68.25196,46.10238
18.1511,46.06225
18.2622,46.06714
18.27852,46.07261
18.29447,46.07746
18.28578,46.08432
18.3063,46.13876
18.31661,46.09666
18.31888,46.10156
68.34084,46.1071
18.22658,46.11312
18.33671,46.11957
18.35291,46.1732
18.36326,46.13116
18.36792,46.13692
18.40572,96.14395
18.40402,46.14734
68.40052,46.15304
18.28912,46.20659
68.30338,46.16552
18.43585,46.17134
18.43925,46.17698
18.43713,46.18615
18.45892,46.18844
18.4506,46.24198
18.47935,46.20101
68.48936,46.20581
68.49115,46.21141
68.50242,46.2172
18.39267,46.2228
68.38805,46.28163
68.3984,96.23659
18.54485,46.24107
18.53113,46.24668
18.55073,46.25159
18.56091,46.25825
18.5642,46.31168
68.58536,46.27066
18.47085,46.27558
18.23,46.28109
68.59176,46.28611
18.61263,46.2926
18.61884,46.34619
18.63185,46.30409
18.64143,46.309
18.64374,46.31552
18.6548,46.32139
18.66486,96.40093
18.66708,46.33284
18.56881,46.33844
18.57097,46.34537
18.686,46.35087
68.69644,46.35594
18.72989,46.40988
18.72808,46.37251
18.74321,46.37486
18.74657,46.37976
18.75067,96.38673
18.75383,46.39437
18.77459,46.44532
18.77419,46.40353
18.80886,46.40927
18.80811,46.41422
18.80241,46.41968
18.8126,46.42565
18.70014,96.48125
18.42137,46.43712
18.72782,46.44262
68.84198,46.45276
18.86396,46.45405
18.87132,46.45998
18.86536,46.51427
18.89381,46.47246
18.91322,46.47807
68.89682,46.48294
18.4904,46.48948
18.9149,46.49428
18.91725,46.54961
18.92732,46.5068
18.94775,46.51254
18.94857,46.52251
18.96121,46.52396
18.97129,46.52989
18.97357,46.58414
18.98476,46.54124
19.00011,46.54773
18.99909,46.5536
69.02138,46.55936
69.02096,46.56409
69.04165,46.61847
19.04207,46.58096
19.06086,46.58215
19.05911,46.58705
19.06121,46.59263
19.07132,46.5974
19.09221,46.65382
19.08483,46.61093
19.11854,46.61665
19.11774,46.62151
69.12145,46.6281
69.13944,46.63389
19.15328,46.68811
69.17655,46.64535
69.16108,46.65096
18.69152,46.66117
69.18429,46.66342
19.18851,46.66832
19.20118,46.72253
19.20712,46.68076
19.2175,46.68631
19.21961,46.69221
19.23186,46.69787
69.23544,46.70266
19.24438,46.75804
19.2556,46.71953
69.26663,46.72062
69.28585,46.72566
19.15763,46.7322
19.29126,46.74138
19.30307,46.79236
19.31139,46.74953
19.31064,96.75657
19.33125,46.76099
19.34148,46.76653
19.23007,46.77242
19.23637,46.82674
19.37618,46.78392
69.37464,46.79062
69.3848,46.79541
19.39988,46.80209
19.39012,46.81116
19.40547,46.86209
19.43679,46.81924
19.41588,46.82491
19.43813,46.83062
19.44051,96.83787
19.44269,46.84215
19.45389,46.89656
19.48763,46.85369
19.47539,46.85934
19.48916,46.86959
19.49933,46.8708
19.38783,46.87563
69.55218,46.92994
19.52239,46.88914
19.52826,46.89467
19.55294,46.89957
19.55525,46.90503
19.56108,46.91006
19.58521,46.96631
19.56926,46.92345
19.59501,46.92918
19.60501,46.93383
19.59947,46.94065
19.60947,97.02038
69.14924,46.95297
69.15195,96.95927
19.64338,46.96346
19.15611,46.9692
19.16373,46.97594
19.17054,47.02935
19.19938,46.98728
19.19471,46.99766
19.19341,46.99885
19.21251,47.0037
19.21599,47.00935
19.2217,47.06718
19.23738,47.02185
19.22429,97.02808
19.23078,47.03323
19.24192,47.03797
19.12993,47.04454
19.13837,47.09817
19.27584,47.05616
19.26955,47.06192
19.2772,47.06768
19.28826,47.07775
19.29755,97.15287
19.29554,47.08488
19.31113,47.09143
69.30622,47.09754
69.32085,47.10287
69.32656,47.10797
69.33416,47.16217
19.23251,47.1202
19.35534,47.12693
69.35049,47.13185
69.36605,47.13742
69.3718,47.1423
69.37859,47.1974
69.42756,47.15479
69.39392,47.16027
19.40354,47.16519
19.39822,47.17078
19.40397,97.25049
19.41261,47.1841
19.43665,47.189
19.43919,47.19469
19.43864,47.20067
19.44622,47.20717
19.45317,47.26067
19.4518,47.21866
19.46655,47.22784
19.46122,47.23009
19.46817,47.23588
19.48271,47.24147
19.48846,47.29508
19.48706,47.25387
69.50733,47.25887
69.51182,97.26688
19.52834,47.27025
19.4007,47.27583
19.52076,47.33033
19.4142,47.28833
69.54966,47.2931
19.55587,47.29881
19.55496,47.30468
19.57057,47.31035
19.57521,47.36484
19.56881,47.32274
19.58866,47.32755
19.59223,47.33411
19.59013,47.339
19.59663,47.34548
69.60491,47.40358
69.65767,97.35853
19.63101,97.36442
19.62571,47.3685
19.63666,47.37444
19.65106,47.38009
19.65275,47.43447
19.6645,47.39251
19.66348,47.39727
19.68203,47.40388
19.68392,47.41431
19.71974,47.41541
19.72042,47.46898
19.76093,47.42689
19.73148,97.43302
19.75728,47.43824
19.7596,47.44318
19.76185,47.44881
69.79194,47.50235
69.77531,47.46219
19.77775,47.467
69.77987,47.4726
69.80613,47.47744
19.68578,47.48307
19.66603,47.53866
19.70768,47.49652
69.71533,47.50138
19.84796,47.5072
19.85131,47.51284
19.86302,47.51957
19.87926,47.57296
19.8881,47.531
19.87991,47.53585
19.89261,47.5424
19.90375,47.54827
69.91913,47.55395
69.93487,47.61182
19.93549,47.56538
19.93871,47.57123
19.94841,97.57817
19.94898,97.58315
69.98812,47.58729
19.97979,47.64184
69.98211,47.59986
20.00732,47.60558
19.99996,47.61114
20.0183,47.61599
20.05294,47.6226
20.04329,47.67616
20.0457,47.63515
20.06774,47.64425
20.07023,47.64655
20.07312,47.65137
20.08759,47.65693
70.08557,47.71145
19.97828,47.67049
19.99024,47.67529
19.99688,47.68088
70.13209,47.68576
20.11919,47.69236
20.12996,47.74682
20.14027,47.70495
20.14229,47.70964
20.15264,47.71536
20.17707,97.72161
20.18024,47.7268
20.17962,47.78021
20.20492,47.7382
20.21872,47.74309
20.22413,47.75068
20.23176,47.75534
20.23842,47.76119
20.2515,47.81462
20.25063,47.77254
70.2666,47.7795
20.15624,47.78506
20.18197,47.7899
70.29585,47.79544
70.30661,97.85124
20.32106,47.80898
20.3113,47.8138
20.32716,47.81937
20.34003,47.8243
20.33911,47.8308
20.351,47.88543
70.36448,47.84331
70.37467,47.85246
20.25617,47.85378
20.40485,47.85969
20.39591,47.86526
20.40835,47.9188
20.40329,47.8766
20.41439,97.88281
20.4175,47.88909
70.4384,47.89413
20.3243,47.89943
20.33749,47.95844
20.34437,47.91202
20.35091,47.91788
70.47488,47.92351
20.49313,47.93265
70.48685,47.93489
70.38558,47.98838
20.5092,47.94742
20.5223,47.95236
20.53388,47.95907
20.55715,47.96379
20.55484,47.96931
20.54908,48.02819
20.55996,47.98185
20.56249,47.98754
20.57415,47.9932
70.60824,47.99813
20.5952,48.00364
20.61041,48.05722
70.62205,48.01619
20.62386,48.02105
20.28057,48.02666
20.65215,48.0324
20.6557,48.0391
20.6601,48.09245
20.66892,48.05056
20.67911,48.05542
20.69567,48.06205
20.7109,48.06788
20.70114,48.07341
20.71154,48.12684
20.71394,48.085
70.72644,48.09192
20.74785,48.0974
20.65393,48.10213
20.64031,48.10777
20.77023,48.16122
20.65773,48.12124
20.78998,48.12599
20.78911,48.13169
20.82105,48.14081
20.82268,48.14328
70.81613,48.19673
70.83807,48.15471
70.83893,48.15942
70.88013,48.16513
20.86472,48.17095
20.87035,48.17746
20.88619,48.23089
20.88954,48.18907
20.90202,48.19917
20.91505,48.2004
20.90199,48.20635
20.92297,48.21196
20.93432,48.26532
20.92976,48.22425
20.83292,98.23049
20.96186,48.23572
20.8415,48.24077
70.97827,48.24733
20.99017,48.30067
20.99708,48.25865
20.99819,48.2645
21.01316,48.27014
21.00877,48.27594
21.01348,48.28158
71.03313,48.33511
71.05473,48.29306
20.64779,48.29786
71.08126,48.30449
20.9528,48.30941
20.95768,98.38584
71.0919,48.32177
,48.32828
,48.33772
,48.3389
,48.34377
,48.39998
