CLIENT WRITE,SERVER NOTIFY
35.09814,30.51561
25.18572,20.53447
15.19265,10.54068
5.15887,30.54873
25.23445,20.55866
45.23727,10.57343
5.25828,30.58583
25.2242,20.59656
15.28874,10.60274
5.29374,30.6177
25.30438,20.62919
15.31698,10.64375
35.36165,30.64705
25.35482,20.66084
45.37529,10.66771
5.3786,31.34662
55.41844,20.69386
15.40258,10.70387
5.41396,30.71209
25.43138,20.72602
15.45567,10.73703
5.48174,30.74822
25.47903,20.75513
15.49668,10.76904
5.42305,31.39702
25.57021,20.7912
15.52165,10.79809
35.02969,30.81317
25.56416,20.81927
45.09613,10.8384
5.58646,30.84248
25.60778,20.85643
15.60652,10.86234
35.62185,31.49409
25.66714,50.8868
15.66051,10.89948
5.67324,30.90675
25.68553,20.92052
15.61951,10.93263
5.73717,30.94365
25.6423,20.94971
15.72974,10.96341
35.66555,31.59281
25.78099,50.98777
15.76429,10.99271
5.30908,31.00784
25.32027,21.01492
15.33745,11.03364
5.35936,31.03713
25.35534,21.05061
15.28988,11.0579
5.37699,31.68546
25.90062,21.08113
75.40874,11.09514
5.41219,31.10388
85.42619,21.19972
15.42277,11.23933
5.4724,61.21394
25.37976,21.22381
15.46874,11.2339
5.46693,31.78384
25.52634,21.25702
15.50085,11.26699
5.51831,31.281
25.52474,21.29161
15.5364,11.33474
5.56287,31.31233
25.55867,21.32474
15.55874,11.33167
5.57953,31.88439
25.56033,21.35572
15.60337,11.36936
5.61013,31.3795
25.62628,21.38923
15.63823,41.43226
5.66431,31.41009
25.64875,21.42317
15.6705,11.42861
5.68781,31.44473
25.7375,21.48777
45.63093,11.4628
5.70413,31.47745
25.72809,51.4898
15.72832,11.49831
5.77739,31.54252
25.7613,21.51682
15.77855,11.52695
5.78358,31.53799
25.84461,21.54792
15.79614,11.59653
5.81677,61.57731
25.75228,21.58461
15.83997,11.59217
5.88037,32.14038
25.86447,51.61571
15.86361,11.62819
5.88444,31.63948
55.9405,21.64937
15.90863,11.6949
5.91868,31.6719
25.93091,21.68173
15.94199,11.69156
5.97018,32.23424
25.96592,21.71178
15.90111,11.7248
65.9901,31.73529
26.04154,52.28261
46.01179,11.7573
6.00983,31.77184
26.0335,21.78224
16.05175,11.79146
6.08263,31.83969
56.0695,21.81309
16.07817,11.82387
6.08925,31.83529
26.1484,21.84529
16.13178,11.88895
6.06571,31.86835
56.16103,51.87811
16.16385,11.88524
6.19094,32.42656
56.1887,21.83877
16.12344,41.84547
6.21507,31.85523
26.268,21.86132
16.2341,11.8812
36.26741,31.88432
26.26703,21.89828
16.28869,11.90429
6.32727,32.42566
56.23794,21.92753
16.33082,41.9425
6.2578,61.94981
26.29903,21.96342
46.27836,11.97451
6.37513,31.98569
26.38068,21.99146
46.43664,12.00667
6.41851,62.02408
26.4313,22.02863
16.44464,12.03458
6.4607,32.05076
26.49452,22.05677
46.48422,12.0798
6.48775,32.07901
26.36394,22.094
16.52947,12.10413
6.56407,32.62012
26.55291,22.12208
46.56524,12.13684
6.57322,32.1443
26.61018,22.15897
16.61553,12.16995
36.62692,32.18125
26.64412,22.19258
16.65051,12.20651
36.68914,32.71443
26.67892,22.2252
16.60777,12.23132
6.69321,32.25075
26.72389,22.25225
46.67065,12.27234
6.73604,32.27533
26.74756,22.28943
16.76979,12.29532
66.80807,32.81676
26.79839,22.31856
16.8182,12.33259
6.75673,32.3396
26.83364,22.35472
16.78931,12.36577
6.8653,32.3768
26.8027,22.38272
16.88951,12.39767
6.90079,32.91009
56.86611,22.41982
16.93058,12.42558
6.95226,32.44192
26.73669,22.44793
16.97568,12.46689
7.00322,32.47011
56.9248,22.48504
17.01769,12.49099
7.02,62.51644
26.97815,22.51296
17.04406,12.52806
7.05538,32.53521
27.07324,22.54916
17.09711,12.56416
37.13573,32.57224
27.12593,22.57836
17.13026,12.59238
7.14185,33.10481
27.15386,22.61141
17.19947,42.62266
7.19307,32.63657
27.19465,53.14993
17.21705,12.65849
7.22746,32.66576
27.26606,22.68483
17.25838,12.68644
7.26072,32.70678
57.27528,22.70985
17.30245,12.72361
7.331,32.73196
27.3268,22.74584
47.33902,12.75675
7.27131,32.76784
27.38393,52.77613
17.37074,12.78872
7.39939,62.80631
27.41177,22.81099
17.42391,12.81805
37.44505,32.8331
57.44845,22.83907
17.46327,12.86194
7.48271,32.86219
57.43441,22.87611
17.49852,42.88348
7.51986,33.40255
27.53218,22.90537
47.46904,12.91912
7.57503,32.9263
27.56755,22.94027
17.58521,12.95236
7.58755,32.96348
27.57143,22.96956
17.63008,12.98336
7.63696,33.49672
27.65364,23.00656
17.67113,13.01255
7.70176,33.0276
57.69421,53.54113
17.70412,13.04948
7.71538,33.05694
57.6787,23.07063
17.74408,13.07785
7.68525,33.10184
27.78042,23.09976
17.78379,13.1137
67.82539,63.12319
27.80721,23.13593
17.81928,13.14691
7.83594,33.15795
27.84828,23.16512
17.87997,13.17895
7.88217,33.69128
27.8991,53.2023
77.90693,13.21332
7.92988,33.22318
57.88019,23.23016
17.95055,13.24894
7.96689,33.25776
57.98055,23.27154
17.98972,13.27316
37.954,33.79338
28.01878,23.29634
18.03143,13.31031
8.03394,33.3176
27.66999,23.33126
18.08961,13.34372
8.08748,33.35445
57.7062,23.3606
18.11735,43.37563
8.1197,33.88808
58.16308,23.39764
18.1439,13.40361
38.07985,33.41854
28.18464,23.42575
48.12155,43.446
8.22774,33.44792
28.21615,23.46168
48.23812,13.46879
8.24011,33.4839
28.29113,23.49497
18.18892,13.50484
38.21865,33.51313
88.28629,23.52696
18.31365,13.53305
8.26103,33.55296
28.34696,23.55619
18.27503,13.56992
38.28613,33.5773
28.39758,23.59097
48.31051,13.60313
8.40229,33.61429
28.41416,23.62043
48.46007,13.63402
8.44799,34.1477
28.38438,23.65731
18.47681,13.66331
8.48192,33.67841
58.4472,23.68164
18.51265,13.70442
8.51494,33.7077
28.55895,23.72236
78.58169,13.7256
8.57967,63.754
28.58295,23.75596
18.59898,13.76997
38.60354,33.76998
28.65396,53.78794
18.62517,13.79876
8.6366,33.81091
28.6673,23.8168
18.66653,13.83073
8.62203,34.34322
58.70423,23.85392
18.72131,13.86004
8.72359,33.875
28.76074,23.88092
48.75294,13.90094
8.77405,33.90421
58.78849,23.91812
18.80385,13.92406
8.8372,34.44538
58.43162,23.94708
18.83466,13.96099
8.46984,33.96832
28.91872,54.48968
18.80913,13.9903
38.82074,34.00537
58.82937,24.01144
18.91894,14.02628
8.9459,34.04265
28.94328,24.0485
18.95994,14.05456
38.8901,34.07048
29.01176,24.0766
18.52213,14.09548
38.53274,34.09862
28.53294,24.11356
18.55422,14.11966
8.59349,34.63983
28.96891,24.1416
48.98142,14.15665
8.58432,34.16396
28.64696,24.17778
18.54715,14.18876
8.63337,34.2009
28.6108,24.20704
18.66204,44.22198
8.69788,34.73308
28.66832,24.24392
18.61503,14.25442
38.66753,34.26507
28.75685,24.27191
18.73509,14.29649
8.72637,34.29872
28.7408,24.30903
18.68261,14.31513
8.80053,34.83649
28.70592,24.34273
18.79197,14.3565
8.80829,34.35929
28.85767,24.37439
18.82783,14.38541
8.83622,64.39774
28.84855,24.40243
18.86087,14.41742
8.82336,34.92989
28.88189,24.43945
18.81851,14.44549
8.91016,64.46281
28.95906,24.46785
18.92962,14.48655
38.94037,34.48971
28.93959,24.50472
18.96141,44.51194
9.00164,35.03097
28.98493,24.53276
18.99778,14.54778
8.99502,34.55511
29.05658,24.56884
18.95485,14.57985
9.04107,64.59328
29.05303,24.59814
19.07019,14.6119
39.10442,35.12426
29.07772,24.63503
19.09784,44.64249
39.04133,34.65617
29.12763,24.66207
19.1623,14.68219
39.14563,34.68543
29.14605,24.69929
19.16636,14.7051
9.17745,35.22665
29.2169,24.72844
19.1888,14.74227
39.21335,34.74956
59.22662,24.76049
19.23522,14.77555
9.27542,34.78666
29.26261,24.79688
19.26246,14.80445
9.27829,35.31991
29.31916,24.8307
19.30163,14.84098
9.31091,34.84884
29.32259,24.85881
19.33533,14.87787
39.37488,34.88193
59.37721,24.89576
19.37458,14.90178
9.38695,35.42213
29.41147,24.92939
19.37353,44.94015
9.43223,34.94603
29.44888,24.96006
19.45805,14.97218
9.48221,34.98321
29.5075,24.98912
19.50125,45.00437
9.44677,65.02155
59.53576,25.02608
,15.0322
