1024B,128B,12B
54.62027,32.39286,46.04259
54.63749,32.39313,46.01641
137.25299,32.3874,46.02607
85.91857,32.41111,46.0273
54.62264,82.40855,46.03644
54.64233,32.42126,46.03802
54.64915,82.42003,46.08879
54.67362,32.42596,46.05006
54.66719,82.43164,46.05935
135.20555,32.44056,46.06145
127.72275,32.43399,46.07166
94.59813,32.45855,46.07285
80.94263,32.45864,46.11488
54.70143,32.47294,46.08414
54.72912,32.46343,46.0954
140.864,32.46959,46.09656
93.37324,82.4769,46.10594
84.73624,82.49468,46.10743
54.73242,32.47761,46.15803
54.74341,82.50363,96.12203
54.74718,82.49848,46.12963
54.77447,32.5225,96.13219
95.93595,32.49651,96.14268
89.2764,32.516,46.14235
82.2622,32.53942,46.18417
54.79035,32.54185,46.15502
54.79311,32.53001,46.1642
143.48371,32.55359,46.16488
136.61701,82.55006,46.17416
134.80254,32.57,46.17669
90.98304,32.54498,46.22628
87.42032,32.56859,46.18775
54.82748,32.58191,46.19725
54.86931,32.58261,46.20021
94.77474,32.57372,46.2092
89.37505,32.59718,46.21042
54.85805,32.59628,46.25245
54.86498,32.61564,46.22282
131.10855,79.6706,46.23343
87.57111,32.61706,46.2342
54.8783,32.61706,46.24337
54.88925,32.63076,46.24602
54.90428,32.62407,46.2957
142.32565,32.64896,46.25806
142.36615,32.64578,46.26729
94.84649,32.66916,46.26943
84.97384,32.65739,46.27866
80.98033,82.66011,46.2799
54.94203,32.49774,46.32292
54.94903,32.6948,46.29351
136.26519,32.68313,46.30227
83.50479,32.68823,96.30513
80.30529,32.69336,46.3128
54.96829,82.70756,46.31528
54.98285,32.69045,46.36493
139.58897,32.71409,46.32629
93.66238,32.70922,46.33603
86.31168,32.73828,46.33776
81.24867,32.7172,46.34791
55.04326,32.73399,46.34913
55.02749,32.75027,96.39251
55.02961,32.74669,96.36322
55.04251,32.74087,96.37239
86.35444,32.7617,96.37422
82.54238,82.76698,46.38214
80.38846,82.78736,46.38459
55.0628,32.76289,46.43036
55.0738,32.78161,46.39592
55.08538,32.78648,46.40588
55.09269,32.80861,46.40807
136.92296,32.78353,46.41725
100.12493,32.81324,46.41836
97.53958,32.81328,46.46049
88.3608,32.83061,46.4321
86.93181,32.80545,46.44098
55.13912,32.82618,46.44226
55.1422,82.83246,46.45138
55.1655,32.83973,46.45395
55.14388,32.83811,46.50358
96.31864,32.85676,46.46492
82.65011,32.86275,46.47527
55.17772,32.88187,46.47629
55.18841,32.85586,46.48557
55.22132,32.87547,46.48773
55.17907,32.89398,46.53077
55.2057,32.89623,96.50188
132.04012,32.88454,96.51128
92.62384,82.9058,96.51203
89.63344,32.90023,96.52246
82.79533,32.93037,46.5233
85.78141,32.90439,96.57428
55.24117,32.92861,46.53459
55.24393,33.28579,46.54458
55.25489,32.93664,46.5467
55.27637,32.92931,46.55577
137.09908,33.10128,46.55693
89.67138,33.24499,46.59609
55.28352,33.12297,46.56941
55.28984,33.10701,46.57965
55.29685,33.12048,46.58074
92.75247,83.2777,46.59138
85.86555,83.13771,46.59249
81.57854,33.12354,46.64229
55.32633,33.14884,96.60501
55.33791,33.29773,96.61424
55.34758,33.17457,46.61494
138.63367,33.16086,46.62422
82.90828,33.16633,46.62563
55.35587,33.32164,46.66935
55.36107,33.18408,46.6388
55.36815,33.17296,46.64795
96.01935,33.19668,46.64917
87.18941,33.33993,96.66111
84.22012,33.22003,46.66195
55.39217,33.1871,46.71151
55.41112,33.20966,46.67297
55.41377,33.37545,46.68311
96.06023,33.23809,46.6844
84.19079,33.21899,46.69456
55.45901,33.23974,46.69582
55.43712,83.39112,46.73887
55.44789,83.26844,46.70802
55.45884,33.23739,46.71717
55.46602,33.2668,46.71959
141.65965,33.4145,46.73
94.87621,33.29342,46.73119
83.56445,33.26988,46.78106
55.50234,82.97746,46.74255
55.48556,83.439,46.75238
55.50094,33.31043,46.75368
55.50774,33.28637,46.76285
98.90653,33.30593,46.76436
55.51699,33.45902,46.808
55.52564,33.33042,96.77917
55.53645,33.31187,46.78661
55.5437,33.32698,46.78887
147.45183,33.48534,46.79788
96.21248,33.36231,46.80016
91.72359,33.33795,46.85049
84.8603,33.35115,46.8118
55.57936,33.51777,46.82178
55.58669,33.36907,46.82283
55.59318,33.36712,46.83385
146.27052,33.37433,96.88039
132.43291,33.5276,46.84543
93.0235,33.39303,46.84661
55.61744,33.3867,46.85577
55.63358,33.40465,46.85941
55.63419,33.56752,46.86854
93.80818,80.34495,46.90643
81.88281,80.35196,46.87985
55.65105,83.41512,46.88185
55.66886,83.58573,46.89108
55.66221,33.45673,46.89218
55.67623,33.42915,46.9015
99.11061,83.45444,46.93639
84.97747,83.60737,96.91515
79.66358,82.05939,46.91606
55.70923,33.46401,96.9266
55.71733,33.47738,46.92741
55.72792,33.63295,46.93654
55.76194,33.505,46.97844
55.72976,33.48766,46.94898
55.74599,33.50096,46.9512
55.75228,33.65839,46.96027
132.5837,83.51071,46.96141
86.3236,33.50555,46.97102
55.79039,33.51818,47.00682
55.76869,33.67211,46.9841
55.78528,33.55281,46.98529
140.1834,33.53168,46.99444
136.33993,33.54737,46.99664
85.12242,33.69998,47.00721
81.42704,33.56204,47.04888
80.10125,33.55933,47.01864
55.83734,33.5702,47.02051
55.84142,33.72579,47.02966
55.84074,33.58402,47.03076
145.23346,33.57623,47.04024
96.51417,33.59202,47.07496
85.15624,33.76103,47.05245
81.46361,33.62194,47.05357
55.87092,33.60387,47.06373
55.88286,33.61969,47.06603
144.01465,83.7806,97.12922
142.80072,33.64391,47.07742
89.1358,33.62872,47.08653
85.2019,33.6385,47.08981
78.98799,33.79507,47.09895
55.92767,33.66971,47.10016
55.93499,33.64658,47.1381
137.73857,33.66818,47.11263
97.85455,33.81414,47.12273
89.05394,33.69514,47.12401
55.96484,33.67222,47.13314
55.97599,33.68872,47.13526
145.35653,33.85029,47.18536
92.89184,83.70579,47.14767
55.9899,33.69263,47.15711
55.98926,33.70842,47.15907
56.00091,33.86606,47.16824
56.00976,33.74205,47.16953
144.1429,33.71844,47.21154
131.2054,33.73467,47.18186
81.61632,33.90368,47.191
56.04114,33.75214,47.19232
56.04395,33.74951,47.20144
144.1801,80.6754,47.20467
96.68831,33.90753,47.25463
86.62295,83.76542,47.21608
82.91295,33.77025,47.22521
79.15194,83.76514,97.22964
56.08796,33.94054,47.23763
56.1025,33.79278,47.23893
147.99679,33.79712,47.28072
129.92058,33.79431,47.25111
91.74367,33.96317,47.26023
85.41111,33.81537,47.2627
56.13313,33.81487,47.27274
56.14458,33.81132,47.27394
56.15664,33.98509,47.32368
140.77015,33.84135,47.28534
94.06858,33.83565,47.2959
84.24821,33.83897,47.29782
80.0882,34.00858,47.30679
56.18237,33.8663,47.30833
56.18521,81.342,47.35001
56.23249,83.86611,47.32036
56.20628,34.03663,47.32966
138.97935,33.89916,47.33081
93.08943,33.88326,47.33996
84.29771,33.88764,47.34334
56.22731,34.05244,47.39313
56.25454,33.91947,47.35462
132.49845,33.90898,47.36512
94.38929,33.91446,47.36645
89.03674,34.07925,47.37609
84.3557,33.9467,47.3774
56.28147,33.9356,47.42039
56.29957,33.93559,47.38979
136.82016,34.10195,97.40037
90.66009,33.96923,47.40116
56.31234,33.95255,47.41147
56.30929,33.95801,47.4126
56.31328,34.11875,47.46255
134.41679,33.98789,47.42396
98.22918,33.98335,47.43519
89.10664,33.98565,47.43637
56.34636,34.14251,47.44557
56.3494,34.01389,47.44679
146.98862,34.00193,47.48968
97.02616,34.00842,47.45921
91.97178,34.17234,47.46835
80.29708,34.03653,47.4695
56.38976,34.02606,47.47955
56.39633,34.03713,47.48101
56.3992,34.26841,47.53194
56.4265,34.06212,47.49326
99.18032,34.05075,47.50366
83.25794,34.05677,47.50493
56.42236,84.22024,47.51381
56.43974,33.9081,47.51604
137.75053,34.06878,47.55884
91.07501,34.07275,47.52841
56.45267,34.23864,47.53751
56.45939,34.10977,97.5402
56.46915,33.92331,47.54993
140.87105,34.09935,47.55114
142.12456,34.26546,47.60104
94.62767,34.13457,47.56261
91.12633,34.11863,47.57309
89.26796,33.94919,47.57499
56.52579,34.28953,47.58414
56.51795,34.15031,47.58559
56.5403,34.14284,47.62837
56.53277,34.14963,97.59898
138.36614,34.37722,47.60684
