1024B,128B,12B
13.82825,17.44426,5.68773
10.76257,6.83175,13.72348
10.0021,4.70285,5.07488
12.91849,6.86507,7.21123
17.19241,4.52747,5.81252
11.37791,15.39575,5.15953
16.88296,6.59686,11.95324
7.81534,5.15175,6.85815
15.3185,5.67971,2.93366
12.93089,4.66132,9.97976
13.76163,4.99908,7.06501
16.8973,4.67999,6.49564
5.05068,6.65466,5.66833
18.27068,10.01676,7.73794
11.13077,6.56901,5.06527
14.85811,9.50239,8.43263
11.45623,6.65205,5.48713
10.60416,6.86127,9.76393
20.00574,5.3944,12.75177
10.27557,7.05865,12.09883
12.23388,5.46434,7.56163
16.92868,6.92774,7.4808
9.87774,7.40213,5.15455
16.93185,7.91607,12.98716
5.62266,7.30784,9.55939
16.93839,7.09621,6.48696
9.71359,6.54003,5.78521
10.41631,5.80282,5.5256
11.76785,9.56403,7.01107
16.95118,5.44341,5.34837
11.77746,5.16603,10.98653
16.9557,6.6876,8.07331
14.12018,7.40611,6.61366
23.13096,5.52397,14.38813
11.88643,4.97053,6.27034
10.41983,4.74926,6.06903
9.7442,5.52131,6.73893
16.97309,7.40391,6.27434
6.87501,4.68144,13.73534
10.43937,14.4667,6.30028
10.37151,5.19857,11.94665
6.77671,5.06652,5.69773
9.93804,10.42024,9.66847
16.99492,7.15871,5.37221
10.59263,9.3671,7.47731
11.71763,5.63538,12.67154
12.28723,5.34322,7.81157
11.18347,6.9273,6.44402
11.88701,5.07192,5.41995
17.00924,5.39297,9.86369
14.35277,6.83195,6.78707
10.4622,8.39732,7.45279
13.33602,7.26193,13.22636
14.94285,8.7021,6.60954
12.56582,6.62994,7.83008
17.0257,7.20707,5.48856
9.90166,12.17146,15.68938
19.73841,5.80882,5.29448
12.48473,9.49492,7.38162
13.28255,7.95711,7.23323
10.86567,9.95943,7.43805
11.18144,8.8312,7.78065
9.66631,8.98468,9.54009
11.57332,7.90064,6.94122
12.36852,7.05201,7.68233
13.31569,5.87951,7.7089
10.4497,7.40066,14.29303
10.82186,5.49244,5.40877
14.01928,4.99247,10.72915
11.02385,,7.43777
